26395	5.20
26397	3.30
26453	7.00
26461	3.70
26503	4.30
26541	5.60
26572	0.00
26654	3.80
26655	3.80
26656	2.80
26664	4.50
26667	8.00
26685	4.60
26698	7.70
26784	3.60
26786	3.80
26787	3.30
26789	2.00
26811	3.20
26816	0.00
26847	4.50
26852	0.00
26874	3.30
26894	3.30
26895	3.50
26905	5.00
26912	0.60
26931	4.60
26946	7.50
27002	4.80
27022	2.30
27091	3.00
27092	0.00
27126	5.50
27138	5.80
27157	2.90
27177	1.40
27221	0.60
27226	3.40
27275	5.00
27295	4.60
27297	4.30
27317	5.10
27320	4.40
27328	1.40
27353	4.10
27377	3.90
27393	3.10
27400	4.40
27424	2.90
27452	5.70
27455	8.00
27458	5.50
27564	1.10
27567	1.20
27570	8.70
27600	5.00
27661	1.80
27699	7.10
27737	0.00
27749	6.80
27760	2.10
27787	0.00
27791	3.60
27833	3.50
27847	4.00
27848	2.90
27857	6.70
27868	5.60
27990	2.70
28032	3.80
28040	6.20
28076	8.60
28130	0.00
28138	6.20
28144	2.10
28145	4.20
28165	0.00
28179	4.00
28192	3.00
28227	4.30
28273	3.70
28288	3.50
28289	0.80
28300	5.10
28310	3.50
28324	2.80
28328	5.10
28359	5.40
28385	4.90
28420	1.20
28443	5.00
28477	1.00
28482	1.80
28486	5.90
28494	2.50
28518	3.10
28525	2.20
28566	3.00
28574	4.30
28577	2.60
28578	3.50
28596	3.50
28600	5.10
28602	1.70
28607	2.00
28612	4.00
28624	4.90
28637	3.00
28662	2.80
28709	4.70
28748	4.30
28790	7.50
28810	2.90
28813	3.70
28815	4.30
28823	3.90
28837	3.50
28850	8.20
28852	3.00
28899	0.00
28942	4.40
28949	2.10
28968	3.40
28971	2.40
28977	4.00
29036	0.70
29077	3.30
29115	4.20
29134	2.30
29154	2.40
29195	3.30
29217	3.90
29271	3.00
29315	3.60
29355	1.40
29366	3.20
29388	0.00
29453	2.00
29473	0.40
29476	2.50
29610	5.00
29637	3.10
29665	4.70
29684	0.00
29688	2.50
29737	5.50
29777	4.70
29817	7.40
29828	1.70
29939	4.20
29945	4.90
29957	9.60
29969	7.80
29992	3.40
30070	5.60
30091	8.60
30104	3.60
30114	4.70
30150	0.00
30179	2.40
30197	2.90
30209	2.50
30213	2.60
30297	0.00
30326	0.00
30375	2.70
30412	4.40
30426	1.30
30439	2.50
30454	7.30
30468	1.30
30486	4.30
30495	3.10
30499	0.00
30542	1.10
30546	0.00
30600	0.00
30617	0.00
30628	2.00
30643	2.60
30650	1.90
30675	4.90
30715	0.00
30768	2.50
30798	4.30
30844	2.50
30893	3.60
30896	3.20
30915	3.00
30931	1.80
30989	8.30
31001	2.40
31005	4.00
31007	1.10
31009	0.00
31019	3.70
31024	5.30
31033	0.60
31046	4.10
31050	8.60
31061	0.00
31086	2.10
31094	0.00
31153	9.90
31158	4.20
31165	3.40
31212	3.20
31214	5.90
31227	2.30
31230	3.40
31253	7.60
31293	1.90
31408	2.90
31429	8.70
31435	2.90
31456	0.70
31466	0.00
31470	3.50
31486	8.90
31490	4.00
31492	2.70
31572	2.40
31578	5.50
31608	4.00
31674	3.20
31709	3.20
31768	1.30
31799	0.00
31832	6.80
31838	3.50
31839	2.60
31874	2.20
31891	2.80
31903	2.90
31920	1.90
31929	2.60
31953	3.60
31955	3.60
31963	6.50
32008	8.90
32012	2.80
32030	0.90
32031	2.20
32071	1.50
32162	2.50
32170	0.60
32206	0.00
32246	0.00
32264	6.90
32268	0.00
32271	4.50
32278	0.70
32279	0.20
32280	5.90
32335	2.30
32396	2.70
32437	3.10
32466	5.60
32480	3.40
32558	1.80
32577	4.40
32603	1.60
32608	1.90
32629	2.40
32722	2.40
32750	3.00
32756	1.30
32769	4.40
32791	2.10
32813	0.00
32838	3.60
32882	1.40
32895	2.90
32955	1.90
32971	4.30
33045	0.80
33088	1.20
33137	2.90
33179	2.70
33230	2.50
33297	3.40
33330	2.60
33348	0.00
33361	3.00
33434	3.00
33446	4.40
33522	2.90
33549	4.10
33552	4.30
33638	3.80
33657	6.10
33658	1.20
33677	7.40
33678	3.40
33705	9.20
33724	3.50
33730	2.10
33731	1.70
33733	3.00
33763	3.40
33764	2.20
33777	2.40
33802	1.80
33829	0.00
33865	0.00
33877	3.30
33885	1.30
33947	2.10
33987	0.00
34004	1.10
34005	1.30
34028	3.20
34042	0.00
34046	0.00
34058	1.60
34074	0.00
34098	1.90
34123	0.50
34139	9.20
34236	8.60
34342	4.20
34403	2.60
34424	1.30
34427	3.40
34480	1.50
34499	2.30
34511	0.50
34528	2.30
34531	1.50
34580	1.80
34581	2.50
34668	2.10
34685	3.30
34724	4.30
34738	0.10
34747	3.00
34776	2.60
34805	2.40
34824	2.10
34834	2.50
34845	1.00
34850	1.40
34881	3.10
34886	0.20
34910	0.00
34936	6.10
34937	0.90
34968	0.00
34991	2.60
34994	5.20
35016	2.60
35072	1.50
35075	4.10
35109	5.30
35114	2.80
35185	0.00
35198	3.50
35262	1.30
35309	1.70
35319	1.40
35321	1.50
35324	1.20
35346	1.10
35369	0.00
35375	10.00
35377	3.10
35389	9.70
35394	2.10
35413	1.20
35438	4.60
35459	2.40
35467	2.20
35480	4.10
35485	2.80
35491	2.20
35494	1.00
35530	2.40
35537	1.30
35551	4.60
35566	4.30
35592	10.00
35603	1.90
35647	5.80
35653	0.40
35679	1.60
35722	1.30
35792	0.00
35850	1.20
35895	9.30
35898	2.70
35966	0.00
35995	0.00
36014	3.50
36022	2.80
36078	0.00
36098	0.70
36169	9.20
36213	0.10
36221	2.30
36267	1.30
36280	0.00
36312	4.70
36342	2.10
36401	4.90
36412	0.00
36416	0.00
36450	3.30
36455	9.70
36508	1.80
36545	0.60
36554	0.00
36573	3.10
36650	2.00
36677	0.30
36680	1.80
36683	0.60
36750	2.80
36786	1.60
36813	1.20
36832	1.90
36841	1.40
36882	2.60
36888	5.40
36906	2.00
36909	0.80
36937	1.00
36966	2.50
36994	2.30
37005	2.50
37127	2.10
37133	7.90
37136	1.70
37146	2.40
37168	0.00
37204	3.60
37206	6.50
37276	0.30
37279	0.00
37292	3.70
37298	0.00
37355	3.90
37371	2.10
37397	0.70
37426	0.00
37430	3.10
37441	0.30
37450	3.10
37455	2.50
37471	0.00
37481	3.50
37487	1.30
37492	4.50
37498	0.00
37506	1.30
37514	6.20
37542	1.30
37580	0.00
37610	1.10
37619	1.90
37639	4.10
37650	0.80
37683	1.70
37689	0.00
37715	2.10
37717	2.40
37749	2.00
37786	0.00
37860	0.80
37864	0.50
37865	1.10
37867	2.50
37889	2.00
37894	1.40
37927	1.30
37990	2.30
38021	2.10
38031	2.50
38050	1.60
38061	1.30
38066	4.30
38086	0.90
38093	2.00
38118	0.50
38126	2.50
38136	0.90
38139	5.00
38161	2.30
38168	7.00
38206	0.70
38209	7.00
38211	9.10
38214	1.40
38254	0.10
38349	5.00
38358	1.10
38386	1.30
38440	1.10
38443	2.60
38447	3.00
38532	0.90
38560	0.80
38614	2.80
38616	2.50
38656	2.50
38665	0.00
38689	3.20
38718	2.30
38719	2.10
38767	0.00
38815	2.90
38821	0.00
38823	1.20
38843	2.30
38897	6.50
38907	0.20
38911	3.00
38966	1.40
39007	0.00
39041	0.60
39083	0.00
39117	2.80
39120	0.60
39129	3.00
39165	1.20
39202	0.00
39230	0.00
39276	8.10
39340	0.50
39347	2.50
39402	1.90
39439	1.00
39454	3.50
39456	3.20
39505	4.70
39514	8.30
39515	2.10
39552	2.30
39583	0.00
39596	0.40
39597	3.50
39601	0.00
39604	2.70
39635	0.40
39703	0.00
39705	1.60
39731	0.00
39850	4.90
39856	0.00
39883	2.50
39930	1.20
39933	8.10
39943	2.10
39947	1.50
39980	6.60
40010	1.40
40028	1.90
40112	0.00
40124	2.50
40239	1.60
40255	0.40
40325	1.80
40329	0.00
40389	0.50
40392	0.00
40423	7.00
40433	1.50
40501	2.40
40524	0.00
40532	5.40
40553	4.10
40558	7.10
40566	2.80
40579	4.10
40598	1.80
40632	0.90
40660	7.30
40698	0.00
40722	7.30
40733	1.20
40761	0.00
40784	2.40
40796	0.00
40817	2.70
40845	1.50
40879	0.90
40918	0.00
40923	0.00
40932	0.10
40945	0.00
41093	3.20
41135	0.00
41194	4.40
41204	0.10
41206	0.00
41246	1.10
41274	1.40
41294	0.70
41318	0.80
41327	1.00
41350	0.00
41409	0.00
41430	1.40
41462	0.00
41464	0.40
41492	0.10
41510	1.60
41530	8.10
41554	1.80
41575	1.80
41619	0.00
41621	1.60
41697	0.80
41703	0.00
41740	4.10
41767	1.00
41785	6.70
41789	0.90
41863	0.00
41888	6.40
41930	0.70
41980	3.10
42037	1.80
42070	0.60
42096	1.40
42099	0.00
42119	0.00
42196	9.00
42214	0.60
42235	0.40
42255	1.40
42273	1.10
42296	0.20
42345	0.60
42457	0.80
42467	1.70
42476	0.40
42478	0.20
42485	1.30
42524	8.30
42537	9.30
42567	1.30
42580	2.30
42630	3.00
42650	0.00
42675	1.50
42680	0.00
42695	0.00
42702	3.10
42771	1.30
42822	0.60
42829	0.00
42835	2.10
42869	0.60
42885	1.00
42892	1.80
42910	0.80
42946	0.90
42964	0.50
43015	0.00
43035	0.00
43047	0.90
43081	2.50
43099	3.00
43125	6.60
43160	0.00
43185	2.50
43195	1.00
43205	0.00
43220	3.10
43234	6.60
43242	3.10
43245	0.00
43255	0.00
43304	0.60
43309	0.50
43329	0.50
43341	0.70
43374	0.20
43381	1.80
43382	7.50
43392	1.90
43443	2.00
43505	0.00
43506	0.00
43534	1.00
43553	0.00
43555	0.00
43607	0.30
43609	0.30
43610	0.00
43654	0.00
43660	0.40
43663	4.70
43817	0.00
43855	0.10
43867	1.30
43923	0.10
43930	1.80
43966	0.00
44016	0.00
44058	0.00
44062	0.00
44113	0.00
44117	0.00
44141	4.60
44170	2.60
44190	0.60
44241	1.90
44302	0.00
44312	0.90
44341	0.00
44366	1.10
44380	0.00
44383	4.10
44387	0.00
44389	7.00
44400	2.70
44436	1.50
44459	2.00
44486	0.00
44492	0.40
44519	7.10
44524	0.00
44568	0.00
44629	3.70
44650	0.00
44766	0.00
44784	6.70
44812	0.00
44820	0.00
44823	1.70
44848	0.00
44866	1.70
44911	1.60
44980	1.50
44993	0.20
45011	0.30
45052	0.00
45060	0.00
45100	4.80
45116	2.70
45145	0.10
45152	2.70
45192	0.00
45215	2.70
45218	0.90
45251	0.00
45260	0.00
45273	3.60
45280	0.00
45303	0.20
45348	5.10
45361	1.10
45380	2.30
45422	0.00
45429	2.30
45430	1.00
45431	0.90
45445	2.20
45470	1.00
45484	0.00
45486	6.70
45533	0.20
45536	1.60
45564	1.30
45569	0.00
45573	1.20
45578	0.00
45632	0.00
45678	0.00
45754	0.10
45766	3.10
45815	1.10
45854	0.00
45929	0.10
45953	0.00
45985	2.60
46016	1.40
46022	0.00
46040	0.00
46077	3.60
46112	0.20
46131	1.50
46134	0.80
46149	0.00
46181	4.20
46188	0.00
46212	0.00
46213	8.20
46245	2.20
46302	0.00
46324	0.40
46340	0.60
46353	0.00
46359	1.00
46388	0.00
46498	0.20
46502	0.40
46507	0.80
46530	0.00
46559	0.80
46566	0.00
46590	0.00
46623	0.00
46628	2.40
46632	0.00
46698	3.20
46700	0.00
46764	0.00
46765	1.10
46795	0.00
46833	2.40
46841	1.20
46857	0.00
46885	1.10
46896	0.00
46920	0.00
46955	1.80
46956	0.00
46968	1.20
46974	0.00
46982	1.00
46985	0.00
47044	2.30
47075	1.90
47103	2.00
47104	1.50
47117	0.00
47150	2.30
47162	5.40
47179	5.90
47192	2.50
47245	0.70
47286	0.00
47307	0.00
47360	3.90
47435	0.00
47445	0.00
47457	0.00
47468	1.60
47521	0.00
47549	0.40
47589	1.10
47603	0.00
47711	0.80
47807	0.00
47851	1.60
47863	0.60
47892	1.30
47894	0.30
47918	1.40
47949	0.40
47966	0.00
48038	0.20
48118	0.00
48128	0.00
48136	1.70
48183	0.00
48217	3.20
48220	1.10
48304	0.00
48306	1.60
48312	3.50
48378	1.30
48407	0.20
48446	0.00
48469	0.00
48482	2.10
48518	1.20
48524	0.90
48525	0.90
48552	0.80
48553	2.30
48573	0.50
48582	0.00
48633	0.50
48644	2.00
48657	0.00
48669	3.70
48674	1.20
48683	0.00
48687	0.20
48695	0.80
48736	2.00
48758	0.00
48763	3.30
48830	0.00
48832	0.00
48849	0.00
48867	0.80
48893	1.20
48902	0.70
48915	2.70
48938	3.00
49014	0.30
49049	0.00
49052	0.00
49055	2.70
49067	0.00
49093	0.00
49172	6.90
49177	3.60
49181	0.00
49220	1.90
49238	5.70
49281	4.80
49297	0.00
49307	6.40
49367	1.40
49396	2.00
49436	1.40
49463	0.00
49532	3.00
49535	0.00
49568	0.00
49581	0.00
49588	0.00
49656	0.00
49671	0.00
49692	0.00
49763	0.30
49784	0.50
49819	0.00
49820	0.00
49841	0.00
49861	1.40
49867	0.00
49922	0.40
49928	0.60
49972	0.00
49989	1.10
50000	0.40
50018	6.80
50080	0.10
50141	1.10
50143	0.00
50150	4.80
50167	6.30
50185	1.80
50186	1.50
50258	3.10
50261	0.00
50296	1.60
50302	0.00
50318	0.70
50354	0.00
50392	0.00
50399	0.00
50419	5.40
50463	0.20
50493	0.00
50522	0.00
50564	0.00
50570	0.00
50730	0.00
50731	0.00
50741	1.20
50751	1.30
50752	3.30
50761	4.00
50784	1.30
50791	0.50
50804	0.20
50815	3.30
50841	0.20
50887	1.10
50909	0.00
50923	6.40
50983	0.00
50989	0.00
51002	0.90
51024	4.00
51051	0.00
51113	0.00
51134	1.40
51164	4.70
51170	0.80
51196	0.00
51201	1.40
51220	0.00
51249	0.00
51271	3.10
51276	0.40
51286	0.70
51296	0.00
51305	0.50
51313	2.20
51345	5.40
51354	1.70
51366	1.70
51385	4.20
51394	0.00
51480	0.00
51491	1.60
51498	0.00
51499	0.00
51511	0.30
51552	4.60
51602	0.00
51612	0.00
51618	0.80
51639	0.10
51652	2.80
51720	3.70
51731	6.50
51739	0.00
51778	0.00
51842	4.00
51847	1.40
51888	0.20
51892	0.00
51922	0.00
51941	1.20
51954	0.00
52035	0.00
52041	0.30
52066	0.80
52099	0.00
